id,datetime,neighborhood,rent,br,ba,sqft,housingType,laundry,parking,cats,dogs,furnished,title,description,link
1861,2021-05-28 11:36:00,Kendall,895,1,1.0,,apartment,no laundry on site,attached garage,no,no,no,Efficiency for Rent 1Bed/1Bath,"Efficient for Rent 1Bed/1Bath private entrance and parking , tile floors closet , kitchen area with refrigerator and microwave . All utilities included ( water , cable and internet ) , No Pets , No Smoking !!!! .....Rento Efficient  , 1 Cuarto ,  1 Baño , Closets , Cocina  con microway , hornilllas y refrigerador . Todos Los servicios incluidos ( agua, Luz, cable e Internet), parqueo y entrada privada  .  No fumadores , No  mascotas , Renta $895 x Mes plus deposito , para más información por favor llamar al show contact info ...",https://miami.craigslist.org/mdc/apa/d/miami-efficiency-for-rent-1bed-1bath/7326125273.html
1862,2021-05-28 11:35:00,Miami Beach,1500,1,1.0,,apartment,no laundry on site,no parking,no,no,no,GREAT LOCATION IN THE HEART OF SOUTH BEACH !!,"GREAT LOCATION IN THE HEART OF SOUTH BEACH !! STUDIO APT CLOSE TO BEACH RESTAURANTS AND SHOPPING !! WATER ,CABLE AND INTERNET INCLUDED IN RENT !! GREAT BUILDING WITH ON SITE PARKING !! MUST SEE !!call@ show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-great-location-in-the-heart/7328314478.html
1863,2021-05-28 11:34:00,Miami Beach,1500,0,1.0,,apartment,no laundry on site,no parking,no,no,no,Fantastic location with a partial view of the ocean and beach,"Fantastic location with a partial view of the ocean and beach *Price is for a year lease*.Fully furnished studio. must see! Beachfront condo, All utilities are included in the rent. Great amenities including a pool, 24 hours valet parking, laundry rooms on each floor, bar lounge, restaurants, beach access. call@ show contact info",https://miami.craigslist.org/mdc/apa/d/miami-beach-fantastic-location-with/7328312683.html
1864,2021-05-28 11:34:00,Kendall,1550,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 HAMMOCKS: WONDERFUL RENTAL YOU WILL LOVE IT!! FIRST FLOOR B,"21HAMMOCKS: 2/2YOU WILL LOVE IT!! FIRST FLOOR BIG SPLIT PLAN 1053 SQ 2/2 UNIT WITH TILE THRU AND WALKING CLOSETS , GRANIT KITCHEN , WAHER AND DRYER,AMENITIES ARE CLUB HOUSE, POOL, GYM, RAQUET BALL, CHILDREN PALY GROUND, LAKE AND IN A GREAT LOCATION. ENJOY THE HAMMOCK AMENITTIES, WALK TO SHOPPING, NEAR MAJOR HIGHWAYS, MIAMI DADE COMMUNITY COLLEGE. RENT IT TODAY!!!!Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-hammocks-wonderful-rental-you-will/7325947788.html
1865,2021-05-28 11:34:00,Dadeland,2200,2,2.0,,apartment,w/d in unit,carport,no,no,no,"2/2 GET IT NOW Beautiful, well maintained 2/2 condo<S DADELAND:","91DADELAND: 2/2Beautiful, well maintained 2/2 condo with split floor plan at Downtown Dadeland. Sixth floor with a lot of nature lights, facing east overlooking Dadeland Mall and beautiful Pinecrest Tree line street. Walking to metro station, Dadeland mall, Publix and many restaurants & shops. Community gym and roof top swimming pool. Live, work and play in the friendliest neighborhood, enjoy the vibrate, dynamic downtown lifestyle.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-get-it-now-beautiful-well-maintained/7327224587.html
1866,2021-05-28 11:34:00,Kendall,1450,2,2.0,,apartment,w/d in unit,carport,no,no,no, Gorgeous apartments ready to move in immediately Hammocks BEAUTIFUL,Only first month and 1 month security. Security Deposit is based on credit and incomeWE ARE HERE TO HELP YOU!WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Coral Gables- Dadeland- Hammocks- Deerwood- Kendall- Sweetwater- Fountainebleau,https://miami.craigslist.org/mdc/apa/d/miami-gorgeous-apartments-ready-to-move/7328307061.html
1867,2021-05-28 11:34:00,Kendall,1600,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 FOR A SHORT TIME ONLY Amazing Kendall location close to h HAMMOCKS:,"33HAMMOCKS: 2/2Amazing Kendall location close to highway,public transportation,shopping,restaurants.Updated 2 bedroom, w/ plenty of closet space & 2 remodeled bathrooms. Unit features tile floors throughout,stainless steel appliances & wood cabinets in kitchen w/granite counter tops, new refrigerator,microwave & washer/dryer. Building has new roof. Amenities include swimming pool, tennis courts & more. Plenty of unassigned parking. Rent includes water,sewage,pest control,basic cable. Owner prefers long term lease w/ Renewal option for a second year.NO PETS. NO SECTION 8Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-for-short-time-only-amazing-kendall/7325955112.html
1868,2021-05-28 11:33:00,Miami,1900,1,1.0,850.0,condo,w/d in unit,attached garage,no,no,no,CANVAS CONDO,"TEXT or EMAIL Only Pleaseshow contact infoMOVE IN DATE -- Available Now -1 PARKING SPACE INCLUDEDPETS OK -- Cats and DogsUNIT is UNFURNISHED - No Furniture comes with the unitCANVAS CONDO1 BED850 SQ FTThis 1 Bedroom unit is an Unfurnished spacious and the best-priced unit in the area. All units provide superb views of Miami including Midtown, Downtown, Wynwood and Biscayne Bay in the background. Building offers luxury amenities to suit personal needs such as pool, state of the art fitness center, relaxing pool deck, social room and more. Unit features granite countertops, wood floor in living / dinning area, porcelain tiles in bathrooms / kitchens and full size washer / dryer.Unit is Unfurnished - No Furniture will come with this unitKEY FEATURESSq Footage: 850Bedrooms: 1Bathrooms: 1Parking: 1 Garage | Guest parkingLease Duration: 1 YearGYMPOOLLaundry: In UnitProperty Type: ApartmentRENTAL FEATURESLiving roomDining roomWalk-in closetMaster bathRange / OvenRefrigeratorDishwasherMicrowaveGarbage disposalBalconyCentral A/CAir conditioningCable-readyHigh-speed internetIntercom systemGranite countertopCOMMUNITY FEATURESElevatorSecured entryControlled accessGated entrySecurity systemShared poolFitness centerNear transportationClubhouseGuest parkingGarage - AttachedJesse WallaceSales AssociateLLG REALTYshow contact info",https://miami.craigslist.org/mdc/apa/d/miami-canvas-condo/7328323425.html
1869,2021-05-28 11:33:00,Brickell,4000,2,2.0,1400.0,condo,w/d in unit,attached garage,no,no,no,SLS LUX BRICKELL - 2 BED & DEN,"TEXT OR EMAIL ONLYshow contact infoSLS LUX CONDO –Every Amenity You Can Think OfRooftop PoolRooftop LoungeRooftop BarGymSaunaSteamMassageLap PoolClub RoomBilliardsThe List is EndlessKEY FEATURESBedrooms: 1 BedsBathrooms: 1 BathsLease Duration: 1 YearPets Policy: Cats & Dogs OKLaundry: In UnitParking: 1 Assigned SpaceYes - Guest parkingMove IN Cost –1st, Last and Security DepositAvailable NowBuilding Features -great locationwalking distance to publixla fitnessmary brickell villagebusiness centerpoolcabanashot tubjacuzzigymnew buildingfloor to ceiling glass windowsstainless steel applianceslarge split floor planDESCRIPTION________________________________________In the center of it all and offers unparalleled amenities: modern fitness center, theatre room, pool, outdoor fire pit & entertainment kitchen, sauna & treatment rooms. The units have floor to ceiling windows, granite countertops, SS appliances, porcelain floors & spacious balconies with incredible views.Jesse WallaceSales AssociateLLG REALTYshow contact info",https://miami.craigslist.org/mdc/apa/d/miami-sls-lux-brickell-bed-den/7328323129.html
1870,2021-05-28 11:31:00,South Beach,4250,2,2.0,1077.0,condo,w/d in unit,attached garage,yes,yes,yes,"FABULOUS BAY FRONT LIVING , SOUTH BEACH 2 BED 2 BATH FURNISHED , POOL","FABULOUS BAY FRONT LIVING , SOUTH BEACH 2 BED 2 BATH FURNISHED , POOL.!!!!.Rarely available - Bayfront residence offering amenities of a world class 5-Star resort and effortless condo living in the heart of Miami Beach. Beautifully renovated and boasting over 1000 sqft of living space and unobstructed direct water views. Built out as a 2 bedroom residence. Flamingo Point South Beach offers the best in 1st class living. Close distance to Lincoln Road & minutes from the beach. Amenities include an infinity pool, spa, world-class fitness center with yoga, spinning boot camp classes, basketball, day spa/salon, restaurant with full bar providing pool lounge service, on-site dry cleaners, and much more. Same Day Application Approval..!.1 YEAR RENTAL.!!!.516,b,1500For Showing contact.Interealty exchange.R o b e r t R i c eshow contact info *33138 , 33132 , 33130, south beach miami beach ocean bay water air views condo apartment river , park , washer dryer ac , a c , stainless steel kitchen wood floor tile house duplex west ave lincoln collins ave alton bay rd road ,pool swimming ,yard terrace balcony city 33139 33140 miami florida , real estate.    ",https://miami.craigslist.org/mdc/apa/d/miami-beach-fabulous-bay-front-living/7322089855.html
1871,2021-05-28 11:31:00,Miami,2600,3,2.0,1341.0,house,w/d in unit,attached garage,no,yes,no,"FABULOUS 3 BED 2 BATH HOME , BACKYARD CENTRAL LOCATION , DOGS ALLOW !!","FABULOUS 3 BED 2 BATH HOME , BACKYARD CENTRAL LOCATION , DOGS ALLOW.!!!!!!.Steps to community park. Remodeled kitchen and baths. Great private backyard. Beautiful remodeled home centrally located. Very close to malls, schools, supermarkets, expressways, restaurants, hospitals and much more. House is in great condition. It is steps to community park. It offers fully fenced backyard ideal for kids, pets or entertaining. Fruit trees provide great shade. Home is in a wonderful neighborhood. Pets are welcome!!!!..!.1 YEAR RENTAL.!!!.113,3452 For Showing contact.Interealty exchange.R o b e r t R i c eshow contact info *33138 , 33132 , 33130, south beach miami beach ocean bay water air views condo apartment river , park , washer dryer ac , a c , stainless steel kitchen wood floor tile house duplex west ave lincoln collins ave alton bay rd road ,pool swimming ,yard terrace balcony city 33139 33140 miami florida , real estate.    ",https://miami.craigslist.org/mdc/apa/d/miami-fabulous-bed-bath-home-backyard/7318222749.html
1872,2021-05-28 11:31:00,Hialeah,2500,3,1.0,1052.0,house,w/d in unit,attached garage,yes,yes,no,"GORGEOUS 3 BED HOME FOR RENT , GARDEN , SS APPS KITCHEN , WASHER/DRYER","GORGEOUS 3 BED HOME FOR RENT , GARDEN , SS APPS KITCHEN , WASHER/DRYER.!!!!.Single family home located in East Hialeah. The home features, 3 bedrooms and 1 bathroom, impact windows and doors, granite countertops with stainless steel appliances, freshly painted inside and out, new hot water heater, washer/dryer connections and spacious back yard. Washer/dryer not included. Tenants pay for their own water, electrical, lawn maintenance, internet/cable. Rental requirements for everyone over the age of 18 are: Tenant Application, drivers license, proof of income, recent credit report, police report!!!!..!.1 YEAR RENTAL.!!!.241, 16, 241 For Showing contact.Interealty exchange.R o b e r t R i c eshow contact info *33138 , 33132 , 33130, south beach miami beach ocean bay water air views condo apartment river , park , washer dryer ac , a c , stainless steel kitchen wood floor tile house duplex west ave lincoln collins ave alton bay rd road ,pool swimming ,yard terrace balcony city 33139 33140 miami florida , real estate.    ",https://miami.craigslist.org/mdc/apa/d/hialeah-gorgeous-bed-home-for-rent/7318230265.html
1874,2021-05-28 11:30:00,Deerwood,1300,2,2.0,,apartment,w/d in unit,carport,no,no,no," 1, 2, 3 Bedrooms available Deerwod FANTASTIC RENTAL",0Only first month and 1 month security. Security Deposit is based on credit and incomeWE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Deerwood- Dadeland- Hammocks- Fountainebleau- Coral Gables- Kendall- Sweetwater,https://miami.craigslist.org/mdc/apa/d/miami-bedrooms-available-deerwod/7328310858.html
1875,2021-05-28 11:29:00,Little Haiti,1950,2,1.0,,apartment,laundry on site,off-street parking,no,no,no,Nice 2bedrm,"New & Remodeled  , freshly painted. New bathroom, Great kitchen .. stainless steel appliances . Washer&dryer in unitCentral Air ..New tiles thurout .. A Must !! Won’t last.. first months last months and security required application fee $100 ...Easy to show.. Tex Carmen @  show contact info",https://miami.craigslist.org/mdc/apa/d/miami-nice-2bedrm/7328321160.html
